participant,exp,voice_pair,actor,emotion,level,contrast,stim_language,listener_group,native_stimulus,H_side,ccr_raw,score_H,rt_ms,n_replays,catch_pass,in_primary
P05,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,cn,0,left,1,-1,1068,0,1,1
P05,1,rav08_ang,rav08,ang,strong,H_vs_E@strong,en,cn,0,left,-2,2,668,0,1,1
P05,1,rav18_dis,rav18,dis,normal,H_vs_E@normal,en,cn,0,right,-1,-1,679,0,1,1
P05,1,rav10_fea,rav10,fear,strong,H_vs_E@strong,en,cn,0,right,1,1,849,0,1,1
P05,1,rav14_hap,rav14,hap,strong,H_vs_E@strong,en,cn,0,right,1,1,1317,0,1,1
P05,1,rav04_hap,rav04,hap,normal,H_vs_E@normal,en,cn,0,left,-1,1,905,1,1,1
P05,1,rav04_hap,rav04,hap,strong,H_vs_E@strong,en,cn,0,left,-1,1,587,0,1,1
P05,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,cn,0,left,1,-1,992,1,1,1
P05,1,rav18_dis,rav18,dis,strong,H_vs_E@strong,en,cn,0,right,-3,-3,874,0,1,1
P05,1,rav02_ang,rav02,ang,strong,H_vs_R@strong,en,cn,0,right,-2,-2,502,0,1,1
P05,1,rav20_fea_r2,rav20,fear,normal,H_vs_E@normal,en,cn,0,left,0,0,627,0,1,1
P05,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,cn,0,left,0,0,3049,0,1,1
P05,1,rav06_ang,rav06,ang,normal,H_vs_E@normal,en,cn,0,right,0,0,551,0,1,1
P05,1,rav12_fea_r2,rav12,fear,strong,H_vs_R@strong,en,cn,0,right,2,2,524,0,1,1
P05,1,rav16_hap,rav16,hap,strong,H_vs_R@strong,en,cn,0,right,0,0,1687,0,1,1
P05,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,cn,0,right,0,0,2579,0,1,1
P05,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,cn,0,left,-2,2,1415,0,1,1
P05,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,cn,0,left,1,-1,698,1,1,1
P05,1,rav16_hap,rav16,hap,strong,H_vs_E@strong,en,cn,0,left,1,-1,670,0,1,1
P05,1,rav20_fea_r2,rav20,fear,strong,H_vs_R@strong,en,cn,0,right,-2,-2,585,0,1,1
P05,1,rav02_dis,rav02,dis,strong,H_vs_E@strong,en,cn,0,right,-1,-1,1837,0,1,1
P05,1,rav10_fea,rav10,fear,normal,H_vs_E@normal,en,cn,0,right,1,1,1100,1,1,1
P05,1,rav04_hap,rav04,hap,strong,H_vs_R@strong,en,cn,0,right,0,0,939,2,1,1
P05,1,rav08_ang,rav08,ang,normal,H_vs_E@normal,en,cn,0,left,-1,1,1038,1,1,1
P05,1,rav12_fea_r2,rav12,fear,strong,H_vs_E@strong,en,cn,0,left,-2,2,693,0,1,1
P05,1,rav24_dis,rav24,dis,normal,H_vs_E@normal,en,cn,0,right,-2,-2,720,0,1,1
P05,1,rav08_ang,rav08,ang,strong,H_vs_R@strong,en,cn,0,right,2,2,1619,0,1,1
P05,1,rav06_ang,rav06,ang,strong,H_vs_E@strong,en,cn,0,right,2,2,481,0,1,1
P05,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,cn,0,left,3,-3,1579,1,1,1
P05,1,rav06_ang,rav06,ang,strong,mute:H_vs_E@strong,en,cn,0,right,2,2,866,2,1,1
P05,1,rav18_dis,rav18,dis,strong,mute:H_vs_E@strong,en,cn,0,left,0,0,827,1,1,1
P05,1,rav20_fea_r2,rav20,fear,strong,mute:H_vs_E@strong,en,cn,0,right,1,1,892,2,1,1
P05,1,rav10_fea,rav10,fear,strong,mute:H_vs_E@strong,en,cn,0,left,-1,1,899,1,1,1
P05,1,rav04_hap,rav04,hap,strong,mute:H_vs_E@strong,en,cn,0,left,-2,2,873,0,1,1
P05,1,rav16_hap,rav16,hap,strong,mute:H_vs_E@strong,en,cn,0,right,2,2,629,1,1,1
P05,2,en_ang_short_sentence,,ang,en,L_vs_Lrev@en,en,cn,0,left,-2,2,915,1,1,1
P05,2,jp_hap_short_sentence,,hap,jp,L_vs_E@jp,jp,cn,0,right,-2,-2,969,1,1,1
P05,2,en_sad_short_sentence,,sad,en,L_vs_E@en,en,cn,0,right,-3,-3,1450,1,1,1
P05,2,jp_ang_short_sentence,,ang,jp,L_vs_Lrev@jp,jp,cn,0,right,2,2,1097,2,1,1
P05,2,en_sad_short_sentence,,sad,en,L_vs_Lrev@en,en,cn,0,left,-3,3,1023,2,1,1
P05,2,cn_esd0002_short3_ang,,ang,cn,L_vs_Lrev@cn,cn,cn,1,right,3,3,707,1,1,1
P05,2,jp_hap_short_sentence,,hap,jp,L_vs_Lrev@jp,jp,cn,0,left,-2,2,1238,0,1,1
P05,2,cn_esd0002_short3_sad,,sad,cn,L_vs_E@cn,cn,cn,1,left,2,-2,799,1,1,1
P05,2,jp_ang_short_sentence,,ang,jp,L_vs_E@jp,jp,cn,0,left,-3,3,771,1,1,1
P05,2,cn_esd0002_short3_hap,,hap,cn,L_vs_Lrev@cn,cn,cn,1,left,-3,3,389,1,1,1
P05,2,jp_sad_short_sentence,,sad,jp,L_vs_Lrev@jp,jp,cn,0,right,3,3,1033,2,1,1
P05,2,cn_esd0002_short3_ang,,ang,cn,L_vs_E@cn,cn,cn,1,left,3,-3,501,1,1,1
P05,2,en_hap_short_sentence,,hap,en,L_vs_E@en,en,cn,0,left,3,-3,552,0,1,1
P05,2,jp_sad_short_sentence,,sad,jp,L_vs_E@jp,jp,cn,0,left,1,-1,461,0,1,1
P05,2,en_hap_short_sentence,,hap,en,L_vs_Lrev@en,en,cn,0,right,-2,-2,805,0,1,1
P05,2,cn_esd0002_short3_sad,,sad,cn,L_vs_Lrev@cn,cn,cn,1,right,2,2,1024,0,1,1
P05,2,en_ang_short_sentence,,ang,en,L_vs_E@en,en,cn,0,right,2,2,993,0,1,1
P05,2,cn_esd0002_short3_hap,,hap,cn,L_vs_E@cn,cn,cn,1,right,-2,-2,530,3,1,1
P06,1,rav16_hap,rav16,hap,strong,H_vs_R@strong,en,cn,0,left,1,-1,1361,0,1,1
P06,1,rav08_ang,rav08,ang,strong,H_vs_E@strong,en,cn,0,right,2,2,1464,0,1,1
P06,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,cn,0,right,-1,-1,1435,1,1,1
P06,1,rav04_hap,rav04,hap,normal,H_vs_E@normal,en,cn,0,right,-1,-1,1298,1,1,1
P06,1,rav08_ang,rav08,ang,strong,H_vs_R@strong,en,cn,0,left,-1,1,1019,2,1,1
P06,1,rav24_dis,rav24,dis,normal,H_vs_E@normal,en,cn,0,left,1,-1,996,0,1,1
P06,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,cn,0,right,1,1,2960,2,1,1
P06,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,cn,0,right,1,1,1056,2,1,1
P06,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,cn,0,left,-1,1,2451,2,1,1
P06,1,rav14_hap,rav14,hap,strong,H_vs_E@strong,en,cn,0,left,-1,1,1241,0,1,1
P06,1,rav18_dis,rav18,dis,strong,H_vs_E@strong,en,cn,0,left,1,-1,929,1,1,1
P06,1,rav18_dis,rav18,dis,normal,H_vs_E@normal,en,cn,0,left,-1,1,1193,0,1,1
P06,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,cn,0,right,-1,-1,900,1,1,1
P06,1,rav12_fea_r2,rav12,fear,normal,H_vs_E@normal,en,cn,0,right,-1,-1,1380,1,1,1
P06,1,rav06_ang,rav06,ang,strong,H_vs_E@strong,en,cn,0,left,-2,2,649,1,1,1
P06,1,rav12_fea_r2,rav12,fear,strong,H_vs_R@strong,en,cn,0,left,1,-1,1507,2,1,1
P06,1,rav04_hap,rav04,hap,strong,H_vs_R@strong,en,cn,0,left,-1,1,626,1,1,1
P06,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,cn,0,right,1,1,1057,0,1,1
P06,1,rav14_hap,rav14,hap,normal,H_vs_E@normal,en,cn,0,left,0,0,1361,1,1,1
P06,1,rav16_hap,rav16,hap,strong,H_vs_E@strong,en,cn,0,right,1,1,1021,3,1,1
P06,1,rav10_fea,rav10,fear,strong,H_vs_R@strong,en,cn,0,right,3,3,954,2,1,1
P06,1,rav24_dis,rav24,dis,strong,H_vs_E@strong,en,cn,0,left,1,-1,1420,0,1,1
P06,1,rav14_hap,rav14,hap,strong,H_vs_R@strong,en,cn,0,right,1,1,1134,3,1,1
P06,1,rav02_dis,rav02,dis,strong,H_vs_E@strong,en,cn,0,left,0,0,692,4,1,1
P06,1,rav08_ang,rav08,ang,normal,H_vs_E@normal,en,cn,0,right,0,0,584,2,1,1
P06,1,rav06_ang,rav06,ang,strong,H_vs_R@strong,en,cn,0,right,2,2,1120,1,1,1
P06,1,rav10_fea,rav10,fear,normal,H_vs_E@normal,en,cn,0,left,0,0,1059,1,1,1
P06,1,rav06_ang,rav06,ang,normal,H_vs_E@normal,en,cn,0,left,1,-1,860,3,1,1
P06,1,rav04_hap,rav04,hap,strong,H_vs_E@strong,en,cn,0,right,-1,-1,1249,3,1,1
P06,1,rav02_ang,rav02,ang,strong,H_vs_R@strong,en,cn,0,left,0,0,819,3,1,1
P06,1,rav10_fea,rav10,fear,strong,H_vs_E@strong,en,cn,0,left,-1,1,1705,1,1,1
P06,1,rav12_fea_r2,rav12,fear,strong,H_vs_E@strong,en,cn,0,right,1,1,866,1,1,1
P06,1,rav20_fea_r2,rav20,fear,normal,H_vs_E@normal,en,cn,0,right,0,0,1010,2,1,1
P06,1,rav02_ang,rav02,ang,strong,H_vs_E@strong,en,cn,0,right,1,1,1641,5,1,1
P06,1,rav20_fea_r2,rav20,fear,strong,H_vs_R@strong,en,cn,0,left,1,-1,1272,0,1,1
P06,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,cn,0,right,-1,-1,677,3,1,1
P06,1,rav10_fea,rav10,fear,strong,mute:H_vs_E@strong,en,cn,0,right,1,1,729,2,1,1
P06,1,rav18_dis,rav18,dis,strong,mute:H_vs_E@strong,en,cn,0,right,1,1,603,1,1,1
P06,1,rav06_ang,rav06,ang,strong,mute:H_vs_E@strong,en,cn,0,left,0,0,2939,1,1,1
P06,1,rav04_hap,rav04,hap,strong,mute:H_vs_E@strong,en,cn,0,right,1,1,1093,0,1,1
P06,1,rav16_hap,rav16,hap,strong,mute:H_vs_E@strong,en,cn,0,left,0,0,716,3,1,1
P06,1,rav20_fea_r2,rav20,fear,strong,mute:H_vs_E@strong,en,cn,0,left,0,0,1323,0,1,1
P06,2,jp_hap_short_sentence,,hap,jp,L_vs_Lrev@jp,jp,cn,0,right,1,1,1184,2,1,1
P06,2,en_sad_short_sentence,,sad,en,L_vs_E@en,en,cn,0,left,0,0,926,3,1,1
P06,2,cn_esd0002_short3_ang,,ang,cn,L_vs_Lrev@cn,cn,cn,1,left,1,-1,988,2,1,1
P06,2,en_sad_short_sentence,,sad,en,L_vs_Lrev@en,en,cn,0,right,0,0,689,3,1,1
P06,2,jp_ang_short_sentence,,ang,jp,L_vs_E@jp,jp,cn,0,right,1,1,1229,5,1,1
P06,2,cn_esd0002_short3_sad,,sad,cn,L_vs_E@cn,cn,cn,1,right,1,1,852,2,1,1
P06,2,jp_hap_short_sentence,,hap,jp,L_vs_E@jp,jp,cn,0,left,1,-1,931,2,1,1
P06,2,en_ang_short_sentence,,ang,en,L_vs_E@en,en,cn,0,left,-1,1,1079,4,1,1
P06,2,cn_esd0002_short3_hap,,hap,cn,L_vs_E@cn,cn,cn,1,left,0,0,2446,2,1,1
P06,2,en_ang_short_sentence,,ang,en,L_vs_Lrev@en,en,cn,0,right,1,1,1160,3,1,1
P06,2,cn_esd0002_short3_hap,,hap,cn,L_vs_Lrev@cn,cn,cn,1,right,1,1,727,2,1,1
P06,2,jp_ang_short_sentence,,ang,jp,L_vs_Lrev@jp,jp,cn,0,left,0,0,719,5,1,1
P06,2,en_hap_short_sentence,,hap,en,L_vs_Lrev@en,en,cn,0,left,0,0,1003,3,1,1
P06,2,cn_esd0002_short3_sad,,sad,cn,L_vs_Lrev@cn,cn,cn,1,left,1,-1,1055,1,1,1
P06,2,en_hap_short_sentence,,hap,en,L_vs_E@en,en,cn,0,right,1,1,765,2,1,1
P06,2,jp_sad_short_sentence,,sad,jp,L_vs_E@jp,jp,cn,0,right,-1,-1,900,2,1,1
P06,2,cn_esd0002_short3_ang,,ang,cn,L_vs_E@cn,cn,cn,1,right,-1,-1,768,2,1,1
P06,2,jp_sad_short_sentence,,sad,jp,L_vs_Lrev@jp,jp,cn,0,left,0,0,766,3,1,1
P07,1,rav18_dis,rav18,dis,normal,H_vs_E@normal,en,cn,0,left,1,-1,1142,1,1,1
P07,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,cn,0,right,1,1,1195,1,1,1
P07,1,rav12_fea_r2,rav12,fear,strong,H_vs_E@strong,en,cn,0,right,-1,-1,860,1,1,1
P07,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,cn,0,right,0,0,619,0,1,1
P07,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,cn,0,right,0,0,532,0,1,1
P07,1,rav14_hap,rav14,hap,strong,H_vs_R@strong,en,cn,0,right,1,1,593,2,1,1
P07,1,rav02_dis,rav02,dis,strong,H_vs_E@strong,en,cn,0,left,1,-1,1046,1,1,1
P07,1,rav20_fea_r2,rav20,fear,strong,H_vs_R@strong,en,cn,0,left,1,-1,5500,0,1,1
P07,1,rav24_dis,rav24,dis,strong,H_vs_E@strong,en,cn,0,left,-1,1,1716,0,1,1
P07,1,rav24_dis,rav24,dis,normal,H_vs_E@normal,en,cn,0,left,0,0,2412,0,1,1
P07,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,cn,0,right,1,1,780,0,1,1
P07,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,cn,0,right,1,1,774,0,1,1
P07,1,rav04_hap,rav04,hap,normal,H_vs_E@normal,en,cn,0,right,1,1,5075,0,1,1
P07,1,rav18_dis,rav18,dis,strong,H_vs_E@strong,en,cn,0,left,-1,1,1963,0,1,1
P07,1,rav10_fea,rav10,fear,strong,H_vs_R@strong,en,cn,0,right,-1,-1,619,0,1,1
P07,1,rav16_hap,rav16,hap,strong,H_vs_E@strong,en,cn,0,right,1,1,622,0,1,1
P07,1,rav06_ang,rav06,ang,strong,H_vs_R@strong,en,cn,0,right,-1,-1,524,1,1,1
P07,1,rav10_fea,rav10,fear,strong,H_vs_E@strong,en,cn,0,left,-1,1,561,0,1,1
P07,1,rav04_hap,rav04,hap,strong,H_vs_E@strong,en,cn,0,right,1,1,727,0,1,1
P07,1,rav06_ang,rav06,ang,normal,H_vs_E@normal,en,cn,0,left,1,-1,1093,1,1,1
P07,1,rav02_ang,rav02,ang,strong,H_vs_R@strong,en,cn,0,left,1,-1,516,1,1,1
P07,1,rav10_fea,rav10,fear,normal,H_vs_E@normal,en,cn,0,left,1,-1,976,1,1,1
P07,1,rav04_hap,rav04,hap,strong,H_vs_R@strong,en,cn,0,left,-1,1,754,0,1,1
P07,1,rav02_ang,rav02,ang,strong,H_vs_E@strong,en,cn,0,right,1,1,1188,0,1,1
P07,1,rav12_fea_r2,rav12,fear,strong,H_vs_R@strong,en,cn,0,left,1,-1,706,0,1,1
P07,1,rav08_ang,rav08,ang,strong,H_vs_R@strong,en,cn,0,left,-1,1,1108,3,1,1
P07,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,cn,0,right,0,0,795,1,1,1
P07,1,rav08_ang,rav08,ang,strong,H_vs_E@strong,en,cn,0,right,-1,-1,1069,0,1,1
P07,1,rav08_ang,rav08,ang,normal,H_vs_E@normal,en,cn,0,right,-1,-1,1015,0,1,1
P07,1,rav12_fea_r2,rav12,fear,normal,H_vs_E@normal,en,cn,0,right,1,1,1270,0,1,1
P07,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,cn,0,left,1,-1,801,0,1,1
P07,1,rav16_hap,rav16,hap,strong,H_vs_R@strong,en,cn,0,left,0,0,639,0,1,1
P07,1,rav20_fea_r2,rav20,fear,normal,H_vs_E@normal,en,cn,0,right,0,0,756,0,1,1
P07,1,rav14_hap,rav14,hap,strong,H_vs_E@strong,en,cn,0,left,0,0,742,0,1,1
P07,1,rav06_ang,rav06,ang,strong,H_vs_E@strong,en,cn,0,left,-1,1,503,0,1,1
P07,1,rav14_hap,rav14,hap,normal,H_vs_E@normal,en,cn,0,left,0,0,994,0,1,1
P07,1,rav16_hap,rav16,hap,strong,mute:H_vs_E@strong,en,cn,0,left,0,0,781,0,1,1
P07,1,rav06_ang,rav06,ang,strong,mute:H_vs_E@strong,en,cn,0,left,-1,1,547,0,1,1
P07,1,rav20_fea_r2,rav20,fear,strong,mute:H_vs_E@strong,en,cn,0,left,-1,1,957,0,1,1
P07,1,rav18_dis,rav18,dis,strong,mute:H_vs_E@strong,en,cn,0,right,1,1,651,0,1,1
P07,1,rav04_hap,rav04,hap,strong,mute:H_vs_E@strong,en,cn,0,right,1,1,755,0,1,1
P07,1,rav10_fea,rav10,fear,strong,mute:H_vs_E@strong,en,cn,0,right,1,1,760,0,1,1
P07,2,en_hap_short_sentence,,hap,en,L_vs_Lrev@en,en,cn,0,left,0,0,1587,0,1,1
P07,2,jp_ang_short_sentence,,ang,jp,L_vs_Lrev@jp,jp,cn,0,left,0,0,937,0,1,1
P07,2,en_sad_short_sentence,,sad,en,L_vs_E@en,en,cn,0,left,1,-1,841,2,1,1
P07,2,cn_esd0002_short3_ang,,ang,cn,L_vs_E@cn,cn,cn,1,right,0,0,990,0,1,1
P07,2,en_sad_short_sentence,,sad,en,L_vs_Lrev@en,en,cn,0,right,-1,-1,1379,2,1,1
P07,2,jp_hap_short_sentence,,hap,jp,L_vs_E@jp,jp,cn,0,left,0,0,982,0,1,1
P07,2,en_ang_short_sentence,,ang,en,L_vs_Lrev@en,en,cn,0,right,0,0,839,0,1,1
P07,2,cn_esd0002_short3_hap,,hap,cn,L_vs_Lrev@cn,cn,cn,1,right,0,0,569,1,1,1
P07,2,en_ang_short_sentence,,ang,en,L_vs_E@en,en,cn,0,left,0,0,852,0,1,1
P07,2,cn_esd0002_short3_sad,,sad,cn,L_vs_Lrev@cn,cn,cn,1,left,1,-1,665,0,1,1
P07,2,en_hap_short_sentence,,hap,en,L_vs_E@en,en,cn,0,right,0,0,600,0,1,1
P07,2,jp_ang_short_sentence,,ang,jp,L_vs_E@jp,jp,cn,0,right,0,0,1096,0,1,1
P07,2,cn_esd0002_short3_sad,,sad,cn,L_vs_E@cn,cn,cn,1,right,0,0,766,0,1,1
P07,2,jp_hap_short_sentence,,hap,jp,L_vs_Lrev@jp,jp,cn,0,right,0,0,872,1,1,1
P07,2,cn_esd0002_short3_ang,,ang,cn,L_vs_Lrev@cn,cn,cn,1,left,-1,1,591,0,1,1
P07,2,jp_sad_short_sentence,,sad,jp,L_vs_E@jp,jp,cn,0,right,0,0,953,0,1,1
P07,2,cn_esd0002_short3_hap,,hap,cn,L_vs_E@cn,cn,cn,1,left,1,-1,950,0,1,1
P07,2,jp_sad_short_sentence,,sad,jp,L_vs_Lrev@jp,jp,cn,0,left,-1,1,848,0,1,1
P08,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,cn,0,right,1,1,819,0,1,1
P08,1,rav08_ang,rav08,ang,normal,H_vs_E@normal,en,cn,0,right,0,0,462,0,1,1
P08,1,rav12_fea_r2,rav12,fear,strong,H_vs_E@strong,en,cn,0,right,1,1,903,0,1,1
P08,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,cn,0,right,0,0,638,0,1,1
P08,1,rav06_ang,rav06,ang,strong,H_vs_R@strong,en,cn,0,right,-1,-1,694,0,1,1
P08,1,rav02_dis,rav02,dis,strong,H_vs_E@strong,en,cn,0,left,0,0,810,0,1,1
P08,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,cn,0,right,-1,-1,777,0,1,1
P08,1,rav18_dis,rav18,dis,strong,H_vs_E@strong,en,cn,0,left,-1,1,431,0,1,1
P08,1,rav02_ang,rav02,ang,strong,H_vs_E@strong,en,cn,0,right,0,0,499,0,1,1
P08,1,rav02_ang,rav02,ang,strong,H_vs_R@strong,en,cn,0,left,0,0,1072,0,1,1
P08,1,rav08_ang,rav08,ang,strong,H_vs_E@strong,en,cn,0,right,-2,-2,1632,0,1,1
P08,1,rav14_hap,rav14,hap,strong,H_vs_R@strong,en,cn,0,right,1,1,763,0,1,1
P08,1,rav04_hap,rav04,hap,normal,H_vs_E@normal,en,cn,0,right,0,0,1301,0,1,1
P08,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,cn,0,right,-1,-1,1357,0,1,1
P08,1,rav10_fea,rav10,fear,strong,H_vs_R@strong,en,cn,0,right,1,1,1333,0,1,1
P08,1,rav04_hap,rav04,hap,strong,H_vs_E@strong,en,cn,0,right,0,0,1631,0,1,1
P08,1,rav06_ang,rav06,ang,normal,H_vs_E@normal,en,cn,0,left,0,0,613,0,1,1
P08,1,rav10_fea,rav10,fear,strong,H_vs_E@strong,en,cn,0,left,-1,1,843,0,1,1
P08,1,rav04_hap,rav04,hap,strong,H_vs_R@strong,en,cn,0,left,1,-1,1691,0,1,1
P08,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,cn,0,right,0,0,512,0,1,1
P08,1,rav24_dis,rav24,dis,normal,H_vs_E@normal,en,cn,0,left,1,-1,579,0,1,1
P08,1,rav24_dis,rav24,dis,strong,H_vs_E@strong,en,cn,0,left,-1,1,630,0,1,1
P08,1,rav20_fea_r2,rav20,fear,strong,H_vs_R@strong,en,cn,0,left,-1,1,790,0,1,1
P08,1,rav14_hap,rav14,hap,normal,H_vs_E@normal,en,cn,0,left,-1,1,854,0,1,1
P08,1,rav08_ang,rav08,ang,strong,H_vs_R@strong,en,cn,0,left,-1,1,1070,0,1,1
P08,1,rav12_fea_r2,rav12,fear,strong,H_vs_R@strong,en,cn,0,left,0,0,647,0,1,1
P08,1,rav12_fea_r2,rav12,fear,normal,H_vs_E@normal,en,cn,0,right,1,1,713,0,1,1
P08,1,rav16_hap,rav16,hap,strong,H_vs_E@strong,en,cn,0,right,1,1,778,0,1,1
P08,1,rav10_fea,rav10,fear,normal,H_vs_E@normal,en,cn,0,left,1,-1,668,0,1,1
P08,1,rav14_hap,rav14,hap,strong,H_vs_E@strong,en,cn,0,left,1,-1,413,0,1,1
P08,1,rav06_ang,rav06,ang,strong,H_vs_E@strong,en,cn,0,left,-2,2,440,0,1,1
P08,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,cn,0,right,0,0,707,0,1,1
P08,1,rav18_dis,rav18,dis,normal,H_vs_E@normal,en,cn,0,left,1,-1,459,0,1,1
P08,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,cn,0,left,1,-1,621,0,1,1
P08,1,rav16_hap,rav16,hap,strong,H_vs_R@strong,en,cn,0,left,1,-1,559,0,1,1
P08,1,rav20_fea_r2,rav20,fear,normal,H_vs_E@normal,en,cn,0,right,2,2,435,0,1,1
P08,1,rav04_hap,rav04,hap,strong,mute:H_vs_E@strong,en,cn,0,right,1,1,2421,0,1,1
P08,1,rav06_ang,rav06,ang,strong,mute:H_vs_E@strong,en,cn,0,left,-1,1,504,0,1,1
P08,1,rav10_fea,rav10,fear,strong,mute:H_vs_E@strong,en,cn,0,right,1,1,500,0,1,1
P08,1,rav18_dis,rav18,dis,strong,mute:H_vs_E@strong,en,cn,0,right,-1,-1,578,0,1,1
P08,1,rav20_fea_r2,rav20,fear,strong,mute:H_vs_E@strong,en,cn,0,left,1,-1,625,0,1,1
P08,1,rav16_hap,rav16,hap,strong,mute:H_vs_E@strong,en,cn,0,left,-1,1,803,0,1,1
P08,2,jp_ang_short_sentence,,ang,jp,L_vs_Lrev@jp,jp,cn,0,left,0,0,1519,0,1,1
P08,2,en_hap_short_sentence,,hap,en,L_vs_E@en,en,cn,0,right,0,0,871,0,1,1
P08,2,jp_sad_short_sentence,,sad,jp,L_vs_E@jp,jp,cn,0,right,-1,-1,1023,0,1,1
P08,2,cn_esd0002_short3_ang,,ang,cn,L_vs_Lrev@cn,cn,cn,1,left,-1,1,553,0,1,1
P08,2,jp_hap_short_sentence,,hap,jp,L_vs_E@jp,jp,cn,0,left,-1,1,1080,0,1,1
P08,2,cn_esd0002_short3_sad,,sad,cn,L_vs_Lrev@cn,cn,cn,1,left,1,-1,846,0,1,1
P08,2,jp_ang_short_sentence,,ang,jp,L_vs_E@jp,jp,cn,0,right,1,1,686,0,1,1
P08,2,en_sad_short_sentence,,sad,en,L_vs_E@en,en,cn,0,left,1,-1,965,0,1,1
P08,2,cn_esd0002_short3_hap,,hap,cn,L_vs_Lrev@cn,cn,cn,1,right,1,1,1203,0,1,1
P08,2,en_ang_short_sentence,,ang,en,L_vs_Lrev@en,en,cn,0,right,0,0,738,0,1,1
P08,2,jp_hap_short_sentence,,hap,jp,L_vs_Lrev@jp,jp,cn,0,right,1,1,683,0,1,1
P08,2,en_ang_short_sentence,,ang,en,L_vs_E@en,en,cn,0,left,-1,1,733,0,1,1
P08,2,cn_esd0002_short3_sad,,sad,cn,L_vs_E@cn,cn,cn,1,right,-1,-1,861,0,1,1
P08,2,en_hap_short_sentence,,hap,en,L_vs_Lrev@en,en,cn,0,left,0,0,930,0,1,1
P08,2,cn_esd0002_short3_ang,,ang,cn,L_vs_E@cn,cn,cn,1,right,1,1,601,0,1,1
P08,2,jp_sad_short_sentence,,sad,jp,L_vs_Lrev@jp,jp,cn,0,left,-1,1,905,0,1,1
P08,2,cn_esd0002_short3_hap,,hap,cn,L_vs_E@cn,cn,cn,1,left,1,-1,518,0,1,1
P08,2,en_sad_short_sentence,,sad,en,L_vs_Lrev@en,en,cn,0,right,1,1,564,0,1,1
P09,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,cn,0,left,-2,2,837,0,1,1
P09,1,rav18_dis,rav18,dis,strong,H_vs_E@strong,en,cn,0,right,0,0,672,1,1,1
P09,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,cn,0,left,-1,1,1201,2,1,1
P09,1,rav04_hap,rav04,hap,normal,H_vs_E@normal,en,cn,0,left,2,-2,847,1,1,1
P09,1,rav16_hap,rav16,hap,strong,H_vs_E@strong,en,cn,0,left,-1,1,777,0,1,1
P09,1,rav06_ang,rav06,ang,normal,H_vs_E@normal,en,cn,0,right,-3,-3,1071,0,1,1
P09,1,rav06_ang,rav06,ang,strong,H_vs_R@strong,en,cn,0,left,-1,1,866,0,1,1
P09,1,rav24_dis,rav24,dis,strong,H_vs_E@strong,en,cn,0,right,-1,-1,596,0,1,1
P09,1,rav02_ang,rav02,ang,strong,H_vs_E@strong,en,cn,0,left,-2,2,589,1,1,1
P09,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,cn,0,left,-1,1,610,0,1,1
P09,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,cn,0,right,-2,-2,610,1,1,1
P09,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,cn,0,left,0,0,1501,0,1,1
P09,1,rav12_fea_r2,rav12,fear,normal,H_vs_E@normal,en,cn,0,left,-1,1,2750,0,1,1
P09,1,rav16_hap,rav16,hap,strong,H_vs_R@strong,en,cn,0,right,-1,-1,509,3,1,1
P09,1,rav10_fea,rav10,fear,strong,H_vs_E@strong,en,cn,0,right,3,3,811,0,1,1
P09,1,rav04_hap,rav04,hap,strong,H_vs_E@strong,en,cn,0,left,0,0,699,1,1,1
